15,1700
45,6600
44,5200
47,4600
16,1800
43,4600
15,1600
48,4800
16,1900
46,4700
94,9200
154,12900
15,1700
16,1400
16,1600
93,8400
96,19300
16,1800
98,8600
150,15600
42,4900
44,4800
16,1900
16,1600
16,1600
16,1600
16,1600
41,4500
16,2000
16,1700
47,4700
17,1900
17,1800
101,8700
16,1900
17,1800
46,4600
42,5200
95,8800
17,2100
16,1700
16,1600
19,1900
15,1300
16,1500
47,4900
47,5100
17,2000
16,1600
17,1700
15,1700
47,6200
46,5200
17,1800
43,4700
16,1800
16,1600
15,1700
17,2900
95,8800
16,1800
46,4900
43,5500
18,2000
45,4800
15,1700
18,1800
47,4900
96,9200
15,1700
198,17000
17,2000
16,1600
18,1700
18,1600
17,1500
18,1700
15,1300
16,1700
18,1700
17,1700
95,10100
91,8500
17,1900
146,12800
91,8400
16,1800
44,4400
17,1900
46,4600
15,1600
16,1600
16,1500
42,5000
17,1900
17,1600
19,2300
42,4400
17,1800
100,8400
17,2000
17,1600
16,1600
306,25100
16,1700
145,13100
17,1900
15,1600
92,8500
15,1700
45,4700
47,4700
17,1800
19,1900
16,1500
43,4600
44,4600
15,1500
17,1700
95,8400
16,1700
47,4700
16,1900
18,1800
17,1800
94,10500
95,9100
44,5100
15,1500
16,1700
16,1700
16,1600
15,1600
204,16700
45,5200
45,5000
15,1800
17,1700
99,8700
17,2000
18,1800
18,1800
96,8800
43,4800
46,5000
16,1800
153,12700
15,1800
17,1700
16,1700
15,1500
152,13200
17,1900
18,1800
16,2900
17,1800
44,5000
46,4800
16,2000
16,1600
47,5200
18,6300
44,10300
16,500
16,500
48,3400
17,400
17,400
44,3100
16,500
202,16500
47,3500
17,400
15,400
44,3200
48,3200
46,3200
15,400
95,7100
16,400
17,400
95,7200
17,500
43,3200
15,500
16,400
17,900
17,300
44,6900
17,1000
16,500
43,4400
46,3900
147,16600
17,500
98,11000
17,400
17,400
44,3300
202,17600
43,3500
16,300
16,400
18,400
18,400
18,500
48,3200
92,7100
16,400
17,400
16,400
17,400
15,300
44,3400
17,400
45,3100
18,400
47,3100
48,3100
19,300
148,12300
44,3200
47,10600
15,400
17,400
17,400
15,300
16,300
97,8800
17,700
98,9300
152,15300
147,11000
17,500
17,500
17,400
152,11000
98,9600
46,3200
47,3200
16,400
49,3200
44,3700
16,400
44,3300
17,400
16,300
16,400
93,7300
16,400
18,400
48,3300
16,400
18,500
16,300
18,400
98,7100
17,400
44,3200
17,400
17,300
16,400
94,7000
45,3300
16,400
15,300
18,400
46,3100
47,3300
15,400
17,300
19,400
254,19000
16,500
16,300
47,3300
48,3200
43,3100
17,400
15,300
17,400
44,3100
46,18600
17,400
18,400
16,300
18,300
96,10200
16,700
93,12200
94,9000
49,3800
94,7500
96,7200
17,500
94,7300
18,400
152,11000
17,400
46,3500
150,11400
17,400
18,400
44,3400
17,400
18,400
16,400
18,400
15,300
46,3400
17,400
17,300
42,3500
206,15300
17,400
16,400
19,400
17,400
17,400
17,400
47,3700
47,3400
43,3300
45,3400
17,300
44,2900
147,9900
153,26800
46,4100
17,500
97,8200
97,9500
93,8100
46,4400
44,3100
95,6400
16,800
204,13700
17,400
16,300
19,400
45,3100
18,400
18,300
17,400
355,25800
17,400
20,500
47,3200
46,3000
20,400
19,400
305,32000
48,3500
102,6900
49,3200
19,500
18,400
17,400
153,9800
18,400
18,400
19,400
20,300
100,6600
19,400
20,400
100,6300
48,3000
18,400
19,300
18,400
18,400
19,400
18,600
18,400
17,400
19,300
18,500
18,400
48,3000
254,16100
19,800
46,8400
19,400
47,4600
48,3100
18,500
18,300
155,9900
45,3000
47,2900
98,6300
18,400
18,500
18,300
19,400
48,2900
16,400
95,6100
96,6200
146,11400
19,400
46,3000
17,500
205,13100
17,400
50,3000
147,9400
17,300
19,400
46,3000
48,3000
96,6500
19,400
18,400
152,9900
17,400
49,4600
19,500
48,3200
205,13400
17,400
18,400
97,6800
49,3100
18,400
48,3200
18,400
18,400
47,3000
20,600
18,400
18,300
19,500
17,400
49,3100
18,500
19,500
19,300
19,400
99,16000
46,2700
148,10100
44,3100
154,9000
16,400
17,400
18,300
19,400
46,2600
18,600
48,2700
18,400
19,400
99,5300
19,300
253,13900
98,5400
95,6700
17,400
148,8100
18,400
96,6700
18,500
17,400
17,400
48,2500
19,400
50,2600
48,2500
45,2500
18,500
148,8200
46,3100
50,2600
17,600
18,400
102,6800
47,3100
18,500
148,8000
19,400
19,400
47,2600
18,400
17,300
47,2500
45,2800
18,400
45,2500
17,500
47,2400
18,400
17,400
45,2400
99,5300
16,300
19,400
19,400
158,8100
47,4100
18,400
17,300
18,500
18,400
262,14300
47,2600
102,5400
19,400
96,5300
304,16500
18,400
46,2500
20,400
48,2400
48,2300
18,400
17,300
20,400
19,300
97,6100
18,600
46,2400
45,2500
18,300
18,400
50,2400
18,500
17,400
19,400
47,2400
18,400
97,5100
48,2800
98,5100
18,300
97,5100
97,6400
17,300
18,400
17,500
47,2400
19,300
19,400
18,300
99,5000
46,2400
18,400
18,300
95,5100
153,8000
99,5600
47,2500
17,400
100,6300
19,600
49,2800
19,300
20,400
17,400
19,300
46,2500
19,400
19,400
100,5300
18,400
45,2900
49,2500
20,400
19,400
21,400
19,400
200,10900
45,2500
19,400
19,400
20,400
18,600
18,500
148,8200
20,500
19,400
20,400
46,2500
18,400
18,400
19,400
20,300
50,2500
18,300
51,3800
19,500
45,2600
20,400
205,13300
19,400
19,400
17,300
19,400
45,2500
49,2500
19,300
19,400
19,300
44,2500
19,400
20,400
19,400
18,500
96,6000
46,2600
18,400
45,2500
47,2500
19,400
18,400
101,6800
46,2500
51,2500
18,300
18,500
21,400
18,300
47,2700
359,19500
18,500
19,300
46,2700
47,2500
205,11200
21,400
21,300
21,400
148,9700
20,400
47,2600
19,400
17,300
17,400
19,400
19,500
48,2500
17,400
20,400
100,5500
17,400
48,2600
18,500
50,2600
18,400
20,400
47,2500
19,300
45,2500
47,2500
46,3000
20,400
18,400
20,400
45,2500
48,2400
19,400
21,500
101,7100
18,500
51,2700
147,8300
51,2600
150,8200
17,400
17,300
46,2600
19,600
19,400
49,2500
45,2500
18,400
18,300
20,400
207,11100
19,500
101,7100
46,2600
20,1800
50,2700
16,300
18,400
49,2900
18,400
19,400
16,300
17,300
18,400
16,400
17,400
19,400
18,400
17,400
20,400
20,400
20,400
20,400
19,400
18,400
16,300
45,2600
48,2500
21,400
48,2500
46,2500
47,2500
98,5400
20,400
152,8100
17,400
19,300
18,400
16,400
19,400
19,500
17,500
104,5600
18,400
100,5400
20,400
16,500
46,2600
20,300
48,2500
18,400
18,300
21,400
17,300
18,400
20,400
49,2500
51,2500
17,400
20,300
47,2500
20,400
51,2500
21,400
18,400
50,2700
46,2400
96,5700
19,400
18,400
18,400
46,4000
151,8400
20,700
51,2600
16,400
17,400
101,5400
20,400
19,300
19,400
104,5400
102,5400
44,2500
17,400
50,2500
19,400
21,300
18,500
50,2600
19,400
18,400
50,2500
17,300
19,400
157,10200
43,2600
18,400
103,5700
19,400
47,2600
21,500
45,2400
395,23700
21,500
19,400
96,5300
18,400
20,400
47,4000
19,400
20,400
19,400
20,400
50,2600
19,300
100,5400
19,500
152,8100
50,2600
18,500
98,6700
20,500
20,400
99,5400
20,400
21,500
153,8300
102,5500
48,4500
20,600
20,400
20,400
46,2500
19,400
156,8200
49,2700
100,5500
101,5400
21,400
49,2700
47,2500
20,500
205,10800
51,2600
50,3800
50,2500
21,400
21,400
47,2800
52,2500
20,400
98,5400
19,300
50,2500
49,2500
20,400
50,2500
50,2500
19,500
99,5300
103,5600
47,2500
21,600
154,9700
19,500
48,16700
21,500
156,8000
20,500
20,500
47,2800
20,400
20,400
20,400
20,400
23,400
45,2500
20,400
95,5100
48,2500
48,2300
21,400
19,400
213,10700
19,400
21,400
19,400
21,400
20,400
155,9800
47,2500
20,400
259,13900
20,400
51,2700
258,13200
96,5200
19,400
20,400
20,500
19,500
20,400
22,500
209,12300
22,400
21,400
19,400
21,400
19,400
19,300
51,2700
18,400
48,2500
102,5300
19,500
20,400
20,400
19,400
20,500
97,5300
205,11100
52,2600
150,7700
48,3900
19,400
18,600
19,400
20,400
96,5100
20,400
100,5100
50,2500
149,7900
21,500
100,5700
21,500
46,2600
49,2900
21,500
19,400
48,2400
22,400
49,2600
19,400
101,6800
21,400
258,13700
48,2600
20,400
21,500
19,800
21,400
49,2500
19,400
19,300
97,5300
46,2500
51,2600
19,400
20,400
19,400
19,300
50,2500
19,400
21,500
20,400
19,400
46,2400
97,5500
22,600
53,4100
98,5400
102,6400
22,400
19,300
19,400
20,500
22,500
52,2700
20,400
19,400
21,400
312,16600
48,2700
19,400
21,400
99,5400
20,500
51,2600
18,400
19,400
50,4000
21,400
19,400
18,300
148,8200
101,5400
19,700
48,2700
20,1000
20,500
22,400
48,2600
97,5400
20,400
207,11700
46,2500
49,2600
19,600
22,600
20,400
22,400
20,500
19,400
20,400
210,12400
21,400
20,400
51,2500
22,400
50,2600
20,400
19,400
21,400
19,400
20,400
49,2500
22,500
19,400
51,2500
47,2500
21,400
22,500
100,5700
257,13800
49,2600
20,500
19,400
150,8600
102,5400
100,5500
50,2600
19,400
20,400
48,2500
20,300
104,5400
47,2500
21,500
99,5400
20,400
19,400
154,8500
46,4200
21,500
21,400
103,5400
20,400
46,4000
21,500
21,400
19,400
19,300
19,400
20,400
22,600
20,400
20,300
99,48800
19,600
50,2000
101,3400
21,400
20,600
19,400
48,1700
104,3100
204,6200
100,4800
47,1700
51,1800
20,400
98,3000
21,600
20,400
156,4400
18,500
20,300
20,500
97,3000
48,1800
20,400
21,500
19,300
20,400
104,3000
47,1600
20,400
50,1600
20,500
19,400
21,400
21,500
22,400
52,1800
51,1800
20,400
21,500
19,400
157,4700
102,3000
206,6100
49,1600
51,1800
97,3200
100,3000
20,400
22,400
20,400
22,500
20,500
50,1700
51,1600
21,1300
20,400
21,400
154,4500
152,5300
101,3200
48,1700
19,400
19,400
18,500
20,500
52,1700
20,400
20,400
20,400
50,1500
153,4300
19,400
154,6100
22,600
19,400
20,400
20,400
20,400
20,400
20,400
153,4500
99,3100
20,400
51,1700
20,400
21,400
100,3000
18,400
96,3000
51,1700
52,1600
20,500
50,1500
19,400
103,4400
21,400
49,1800
22,400
18,500
22,500
50,1600
95,2900
51,1800
151,4300
21,400
99,3000
102,3000
19,400
22,400
202,5400
20,400
21,400
100,3100
21,400
259,7200
49,2100
21,500
156,4400
47,2000
46,1500
22,500
21,400
20,500
19,400
19,300
47,1600
46,1600
18,400
48,1600
21,400
21,400
46,2900
101,3100
22,600
20,400
50,1800
47,1500
20,400
99,2900
51,1700
21,400
101,3000
48,1500
21,400
19,400
49,1600
19,400
52,1600
20,500
21,400
20,600
21,400
22,400
20,400
19,400
102,3000
209,7100
19,400
21,600
97,3500
20,1300
20,500
50,3500
50,2600
19,800
21,500
21,500
104,2000
19,600
48,1000
49,1100
20,600
21,500
19,500
21,500
18,500
21,500
151,2400
19,600
21,500
20,500
19,500
20,700
20,700
47,1300
19,700
101,4500
21,700
45,1100
48,1300
20,500
50,1200
18,700
50,1300
99,2000
20,500
97,2200
19,600
20,600
21,600
52,1300
20,600
19,600
154,2900
101,2100
20,700
101,4100
21,700
21,600
20,500
51,1200
50,1200
149,2500
20,600
47,1300
20,700
101,2100
20,700
48,1000
19,600
46,1000
52,1400
46,1000
19,500
20,600
21,500
21,500
152,2900
49,3100
50,1000
21,600
47,1200
18,600
51,900
48,1000
19,1000
21,700
209,3800
19,700
46,1100
20,600
19,700
20,600
20,600
101,2100
20,600
370,8300
48,1100
22,800
21,600
51,1200
20,700
20,700
21,600
50,1300
19,600
19,600
22,500
21,500
20,600
49,1200
207,3100
21,400
52,900
103,1800
52,900
52,800
21,15200
50,1000
21,400
21,500
20,500
153,4600
95,1400
21,400
19,400
98,1400
19,400
99,1500
102,1300
51,800
19,600
18,400
49,900
49,800
20,400
96,1400
21,500
48,800
50,2300
102,1700
18,400
22,700
20,400
23,600
50,700
49,800
104,1900
20,500
21,400
21,500
48,700
47,800
48,700
20,400
21,400
19,400
52,800
51,800
50,900
20,600
20,400
20,400
51,800
19,600
20,500
19,500
20,400
20,500
20,400
21,600
51,3000
159,4000
20,700
52,1100
21,600
20,500
20,500
20,500
47,1100
20,1000
50,1200
46,1100
22,900
22,900
50,1400
48,1100
157,3200
20,600
103,1800
21,900
99,1400
20,500
20,500
20,600
21,400
19,500
19,400
22,400
20,400
96,1500
21,600
52,800
21,400
151,2100
19,400
21,400
51,800
105,1600
20,400
48,700
19,400
21,400
47,700
49,800
98,1400
19,400
98,1400
100,2800
21,500
52,900
20,500
50,900
20,400
21,400
98,1400
22,500
22,400
99,1300
103,9800
21,500
48,900
49,700
22,400
18,400
21,400
20,300
20,400
21,400
50,800
20,600
101,1800
21,500
52,3000
20,600
98,2200
52,1100
49,1000
51,1200
21,700
47,1400
20,800
22,700
102,1700
21,700
21,600
19,400
20,400
97,1400
21,600
52,900
49,800
49,900
20,500
20,500
22,600
100,1600
146,3700
21,500
20,400
156,2200
100,1400
20,500
52,800
21,500
50,800
206,2700
21,400
49,800
20,500
22,500
20,500
20,500
21,400
19,400
22,400
47,800
22,500
50,800
202,4100
21,600
150,1800
19,400
19,500
20,400
155,2000
103,1700
49,800
47,800
20,400
19,400
50,700
262,4500
22,400
20,300
20,400
50,700
101,1400
50,800
18,400
96,1300
51,800
155,2100
20,500
22,400
20,400
154,2000
98,1300
48,2000
150,2000
22,400
20,400
20,400
48,800
210,2600
20,400
49,800
20,400
50,700
21,400
50,800
204,2800
22,400
20,700
45,700
21,600
255,4300
99,1600
21,400
261,3200
21,400
51,1200
22,500
20,400
51,900
20,500
21,400
50,800
48,800
20,500
45,800
252,4900
22,500
21,400
318,3900
19,500
21,400
21,500
50,900
21,500
49,900
20,400
20,400
19,400
21,500
151,1900
105,3000
21,500
20,500
21,600
21,400
201,2600
23,500
47,900
20,400
22,400
207,2600
22,600
48,700
19,400
19,400
20,400
19,400
19,300
48,800
20,400
20,400
20,300
21,500
97,1400
20,400
20,400
21,400
48,700
50,800
49,6500
53,800
23,500
314,3800
19,400
154,1900
21,500
22,700
20,400
22,400
20,500
21,500
155,2200
20,400
20,400
21,400
20,400
20,400
104,1700
52,4600
100,1600
19,600
20,500
21,400
18,400
23,700
21,400
21,400
156,1900
21,400
149,3000
21,400
21,400
209,2800
50,800
96,1300
21,400
20,300
21,400
21,700
22,500
207,4300
53,800
21,500
52,1000
20,400
20,400
22,400
20,400
21,400
52,900
48,900
21,400
21,400
103,1500
20,500
22,500
20,300
22,400
22,400
262,3200
311,16500
20,700
21,500
211,3700
50,1400
22,800
21,500
21,700
100,2100
100,2000
52,900
49,1100
51,1400
97,2000
20,700
102,4700
49,1300
22,700
51,1400
19,600
19,600
94,2000
21,600
22,700
51,1100
20,500
102,2200
100,2300
98,14500
20,700
101,2000
46,1100
21,600
19,700
22,600
47,3400
20,600
21,500
19,600
20,600
52,1600
51,1100
21,600
20,700
20,600
47,1100
50,1200
51,1200
22,600
20,800
20,500
20,700
20,500
50,1300
106,2600
102,2200
50,1100
20,500
98,2200
52,1300
154,5600
20,800
20,600
21,700
20,700
20,600
20,800
20,1000
51,12400
258,5200
21,800
49,1200
20,700
210,4200
102,2300
20,600
20,600
20,700
103,2000
22,600
19,600
155,6400
47,1200
21,700
51,1300
20,900
22,600
20,700
21,800
21,600
19,700
48,1300
20,700
20,800
98,1900
21,1100
150,3300
99,2300
19,700
21,700
20,600
20,800
50,1400
20,700
21,800
47,1200
18,700
52,3600
21,800
21,700
21,700
48,1400
149,3300
50,1300
21,600
47,1300
21,700
20,800
21,600
204,4000
49,1200
52,1400
50,1500
20,600
21,600
48,1100
21,600
22,700
102,2200
48,3700
48,1200
105,2400
51,1200
51,1300
50,1400
23,700
50,1200
22,700
99,2100
53,1300
49,1400
19,600
51,1200
21,600
52,1200
19,700
46,1200
21,800
100,4500
21,700
21,600
22,600
21,700
22,700
20,800
21,600
52,1300
22,600
52,1400
21,700
20,600
51,1300
19,700
48,1100
20,600
49,1300
21,900
48,1500
50,1500
21,1300
51,1600
47,1300
22,800
49,1300
19,700
101,2500
22,700
21,800
20,600
50,1400
101,4600
21,600
20,700
19,800
20,900
19,700
48,1400
20,700
155,2900
20,600
20,600
21,600
19,700
47,1300
20,700
52,1500
49,1400
20,700
149,3300
51,1300
18,800
21,900
51,1300
49,1200
151,5400
150,3600
21,600
20,700
19,600
48,1100
19,600
19,500
20,700
20,600
53,1300
50,1200
21,600
50,1300
150,3100
51,1400
103,2400
48,1300
19,700
97,2100
22,600
21,700
49,1700
102,2100
21,900
21,700
22,600
47,1700
21,700
22,700
21,600
22,700
21,700
160,3200
22,600
48,1100
20,500
21,1000
98,2100
19,700
51,1400
20,600
100,2200
22,800
21,600
22,700
20,600
102,3000
19,800
22,600
19,600
22,800
48,1200
53,1300
22,700
21,600
21,700
48,1400
21,700
20,900
47,1300
158,2900
51,1100
50,1200
19,500
20,600
214,3900
18,600
21,900
22,3900
46,1300
20,700
21,700
51,1300
47,1300
102,4700
22,700
48,1600
21,700
151,3200
49,1700
21,700
20,700
20,600
21,700
21,700
100,2300
22,600
20,700
20,600
100,2400
49,1300
21,1200
22,700
22,700
20,600
23,700
51,1500
48,1200
20,600
49,1200
51,3800
21,600
50,1300
19,800
23,600
20,600
49,1200
21,600
20,700
49,1200
100,2400
20,600
97,2200
50,1300
21,700
22,700
20,700
20,900
21,600
97,2400
21,700
19,700
104,2100
48,1300
19,600
21,700
24,700
21,800
21,600
204,7400
20,700
152,3500
149,3400
21,700
20,600
22,700
52,1200
21,700
21,700
21,700
19,700
105,2500
100,2300
51,2800
210,6300
99,2300
22,700
153,3200
21,700
23,700
22,600
20,600
48,1400
20,700
102,2300
100,2300
22,800
51,1300
51,1400
51,1300
19,600
154,3400
21,700
21,700
20,800
20,900
98,2300
153,3300
51,1300
22,700
21,600
23,700
51,1200
20,600
21,700
21,600
20,700
20,800
19,600
23,700
21,700
21,600
47,1200
50,1200
21,800
47,1200
49,1200
20,1000
20,600
101,4000
52,1400
49,1400
98,4900
51,1200
21,700
20,600
22,600
19,500
19,600
21,700
51,1600
20,700
20,600
22,800
50,1200
22,800
21,1700
20,700
47,1400
47,1400
21,600
51,1500
21,700
48,1000
21,600
19,700
51,1300
103,2200
48,1100
21,600
48,1000
21,800
99,4000
22,700
49,1300
19,600
20,700
48,1400
20,600
21,900
19,600
21,800
157,3100
22,600
48,1400
20,700
20,700
51,1300
156,3200
21,700
103,2300
49,2200
99,2300
22,700
47,3300
105,2400
19,600
51,1400
21,800
48,1200
52,1400
49,1100
20,700
50,1200
98,2100
153,3200
51,1400
22,700
21,500
51,1500
21,700
21,700
20,700
150,5400
21,700
22,700
20,1100
21,600
20,600
21,600
20,700
47,1300
20,600
20,800
52,1500
20,700
51,1100
22,700
103,2300
52,1600
20,600
23,700
151,3100
20,800
206,5400
22,700
21,700
21,600
21,700
20,700
19,700
20,700
19,700
52,1200
21,500
20,500
50,3300
20,700
21,600
21,700
210,4200
19,600
22,700
99,2900
53,1400
19,600
156,3200
23,700
20,600
206,4100
21,700
103,2400
20,700
20,600
53,3100
24,700
21,600
98,2200
160,3400
101,2200
20,800
22,700
49,1200
53,1300
99,1600
21,600
20,500
106,2100
22,700
21,400
20,600
259,7500
47,1100
49,1200
19,700
21,600
49,1200
151,3600
52,1400
50,1200
21,900
22,700
101,2400
48,1200
22,800
154,3300
21,700
20,700
50,1300
21,800
51,1400
50,1400
53,1300
19,700
19,1000
104,2100
20,800
21,700
22,600
22,700
21,700
20,600
20,800
23,600
19,600
19,500
20,600
50,1600
48,1300
148,3000
155,3400
20,600
49,1300
47,2000
51,4400
101,2200
21,900
20,700
50,1300
19,700
103,2800
19,700
99,2300
49,1400
20,800
23,800
21,900
22,1200
20,700
21,800
47,1100
20,800
20,700
21,1000
21,600
52,1500
98,2200
20,1000
23,800
20,800
21,700
21,700
22,700
49,1400
22,900
20,700
99,4400
48,1300
363,7100
21,800
99,3900
21,800
21,700
102,2200
23,700
103,2200
20,1000
49,1200
22,700
21,800
22,700
47,1100
20,1000
100,3900
50,1200
20,700
101,2600
51,1400
50,1900
47,1200
21,700
21,700
53,1500
19,600
101,1900
100,2200
48,1300
21,700
19,700
20,800
20,800
21,800
22,800
20,600
152,3300
20,1000
22,1000
21,800
22,800
46,1200
20,700
21,1000
21,600
49,1100
50,1400
52,1300
100,2300
21,800
21,600
20,700
21,800
98,2700
47,1200
103,2400
19,600
106,2300
23,700
156,3300
51,2800
22,600
104,2500
52,1200
23,800
51,1400
101,2700
21,600
254,5200
21,700
22,600
21,700
20,600
21,1000
22,700
20,700
50,1500
19,500
151,2800
52,1300
23,800
52,1300
22,800
22,900
20,600
52,1100
21,900
20,600
48,1100
19,1100
52,1100
47,1000
22,600
155,2300
21,700
22,800
22,800
156,2900
49,1200
22,600
22,900
52,1200
21,700
21,500
21,800
23,700
410,9600
21,700
48,1100
22,900
19,600
20,700
148,2800
103,2000
21,800
51,1100
23,700
21,700
20,600
47,2800
22,800
21,700
21,700
20,500
20,500
21,500
267,5800
102,2200
21,900
20,900
49,1200
23,1100
52,1200
21,500
21,700
21,700
20,900
99,2000
21,700
21,900
50,1800
20,800
22,800
47,1200
53,1300
255,5600
100,4400
52,1200
313,6000
19,600
21,700
99,2300
104,2300
19,900
20,600
52,1200
50,1100
20,600
49,1200
23,900
19,600
22,600
21,700
22,700
20,700
103,4600
52,1500
52,1200
21,800
19,600
23,700
20,600
20,1000
22,700
23,800
21,500
99,2400
19,700
23,800
20,500
23,600
21,500
23,800
49,1100
52,1200
49,1200
106,2400
21,600
51,1200
100,2300
21,800
49,1400
462,40800
51,1700
48,1200
51,1200
22,900
49,1200
22,700
23,700
48,1500
53,1400
21,600
20,800
306,9500
20,700
22,1100
49,1300
23,800
21,700
22,800
21,700
21,700
99,2400
48,1300
21,800
23,700
21,900
22,800
22,700
22,600
21,700
23,700
48,1500
22,600
101,2500
22,700
103,2900
103,2500
23,1000
103,2600
49,1300
23,800
21,800
22,800
100,3500
104,2200
52,1500
209,4300
23,600
151,2700
52,1000
103,2000
49,1200
20,600
53,1100
53,3000
21,600
102,1800
23,700
20,600
154,2700
101,1700
50,1000
23,700
51,1300
21,700
103,4400
22,700
154,2900
23,800
21,900
48,1200
22,800
154,5000
52,1300
155,3000
24,700
51,1300
104,2300
22,600
100,2200
22,700
21,700
21,700
23,900
24,700
21,700
22,500
21,500
47,1400
22,800
22,600
107,2400
21,600
160,4700
23,1300
22,800
21,700
52,1500
49,1200
53,1300
23,800
25,600
20,600
22,500
51,1300
21,600
22,600
22,600
22,600
24,600
22,900
22,500
51,2400
20,600
23,500
20,900
263,4600
156,3000
21,600
23,600
21,700
22,900
53,1400
20,500
51,2900
21,800
51,1100
101,2000
210,4400
20,500
104,2500
99,2200
22,700
21,700
22,800
22,400
20,800
309,6000
53,3200
21,600
21,700
22,600
53,1200
22,600
22,700
23,700
22,700
21,700
108,2200
21,600
51,1400
52,1300
52,1300
22,1100
22,700
21,600
102,2300
23,800
22,900
102,2500
103,2200
49,1100
106,2200
156,4600
23,700
20,700
159,3000
48,1200
211,4000
24,700
50,1200
20,800
22,900
21,800
98,2400
53,1500
156,4900
52,1500
21,800
49,1300
152,3100
23,800
217,4400
22,700
23,600
105,2700
49,1300
22,700
52,1300
24,600
22,800
51,1400
22,700
23,800
22,900
23,700
156,5200
22,600
23,700
23,700
53,1300
104,2300
50,1100
23,800
23,900
50,1300
21,700
50,1300
24,700
23,700
24,600
53,1500
22,800
20,800
22,700
24,800
22,600
22,800
24,700
54,1300
22,600
209,4200
207,6500
20,700
23,800
54,1200
24,1000
22,700
50,900
22,700
21,600
24,700
104,3400
22,1200
49,1500
53,1200
158,3100
51,1200
20,700
205,4000
50,1500
49,3100
102,2400
24,1000
22,600
22,700
22,600
22,700
22,500
25,700
22,600
22,700
24,800
49,1300
51,1400
23,600
23,700
23,600
21,500
54,1200
211,3900
21,600
23,800
23,700
152,3300
49,1200
53,1300
50,1200
22,700
24,700
22,600
101,2400
49,1400
49,2700
102,2400
22,800
25,800
24,600
22,700
23,1000
103,2500
21,600
21,600
53,1300
22,700
99,2400
23,700
100,2400
21,700
48,1200
48,1300
25,600
23,700
50,1400
22,600
50,1500
22,600
23,900
24,800
23,900
47,1600
206,4300
21,800
21,700
22,700
55,1300
51,1500
23,900
22,600
50,2500
53,1300
22,900
49,1400
48,1200
22,700
21,700
22,600
